Date;Morning;Noon;Evening;Average
2021-06-01;5.7555;4.2075;7.0237;5.6622
2021-06-02;7.0122;8.3306;6.5447;7.2958
2021-06-03;3.5337;5.6974;8.5819;5.9377
2021-06-04;9.1850;3.5779;6.7070;6.4900
2021-06-05;4.3645;10.6783;9.8173;8.2867
2021-06-06;10.3599;9.9659;9.1219;9.8159
2021-06-07;10.7467;5.2716;5.3725;7.1303
2021-06-08;6.7857;10.7751;9.5239;9.0282
2021-06-09;10.6691;7.2448;7.0375;8.3171
2021-06-10;10.2545;11.2416;4.1783;8.5581
2021-06-11;4.2633;4.5530;3.6226;4.1463
2021-06-12;9.5012;3.5548;5.4119;6.1560
2021-06-13;4.8218;3.8957;6.5782;5.0986
2021-06-14;10.3425;11.9275;4.8540;9.0413
2021-06-15;8.5279;4.9034;10.3135;7.9149
2021-06-16;4.4222;11.4283;10.4035;8.7513
2021-06-17;6.1770;4.6176;3.8846;4.8931
2021-06-18;8.7918;9.0065;4.8550;7.5511
2021-06-19;4.6312;8.1999;6.1009;6.3107
2021-06-20;10.6935;11.5181;6.8190;9.6769
2021-06-21;5.0706;7.4176;6.1680;6.2187
2021-06-22;6.5414;6.8040;6.2931;6.5462
2021-06-23;8.8784;7.3389;11.1452;9.1208
2021-06-24;5.6058;5.8804;11.1582;7.5481
2021-06-25;11.8517;9.3342;4.6710;8.6190
2021-06-26;6.8628;8.5130;10.1567;8.5108
2021-06-27;9.8811;6.2206;6.9961;7.6993
2021-06-28;8.2438;6.9693;6.6421;7.2851
2021-06-29;7.8316;11.1743;4.4393;7.8151
2021-06-30;7.7719;8.3764;4.0570;6.7351
2021-07-01;10.7666;9.0617;11.9396;10.5893
2021-07-02;9.0212;7.6501;9.6209;8.7641
2021-07-03;9.7158;10.9685;4.4254;8.3699
2021-07-04;7.7971;10.1909;4.7105;7.5662
2021-07-05;7.4282;9.1925;10.7795;9.1334
2021-07-06;11.1586;6.0910;10.7092;9.3196
2021-07-07;5.9392;3.6693;5.3445;4.9843
2021-07-08;5.1742;4.1519;6.4976;5.2746
2021-07-09;5.8088;7.4319;9.2864;7.5090
2021-07-10;6.2482;10.4963;4.0000;6.9148
2021-07-11;5.7305;8.8167;10.3761;8.3078
2021-07-12;5.8185;10.6809;6.1065;7.5353
2021-07-13;9.2044;10.2928;6.6565;8.7179
2021-07-14;6.7417;10.8163;8.6525;8.7368
2021-07-15;11.2701;10.9975;4.8478;9.0385
2021-07-16;10.1693;11.3089;8.0398;9.8393
2021-07-17;8.9656;8.4751;10.5880;9.3429
2021-07-18;11.4037;4.2931;9.9678;8.5549
2021-07-19;7.9881;3.5036;10.9076;7.4664
2021-07-20;11.7945;11.5603;10.7600;11.3716
2021-07-21;10.6870;9.8485;11.7138;10.7498
2021-07-22;5.6885;9.9267;10.4570;8.6907
2021-07-23;7.1467;5.7259;9.5957;7.4894
2021-07-24;11.1335;5.1517;5.9369;7.4074
2021-07-25;5.2095;7.7022;7.4423;6.7847
2021-07-26;7.7881;4.1674;7.7564;6.5706
2021-07-27;5.5353;5.4923;7.5679;6.1985
2021-07-28;8.6250;4.5920;10.6694;7.9621
2021-07-29;7.0590;9.7229;6.6022;7.7947
2021-07-30;11.8048;4.5860;8.7164;8.3691
2021-07-31;6.9532;10.3285;10.3309;9.2042
2021-08-01;5.7319;10.2370;8.5884;8.1858
2021-08-02;4.2023;9.7452;4.0644;6.0040
2021-08-03;11.3164;3.7990;5.3330;6.8161
2021-08-04;8.6809;8.3053;7.8270;8.2711
2021-08-05;6.3757;8.7131;8.1654;7.7514
2021-08-06;4.5330;11.1548;8.2758;7.9879
2021-08-07;10.3815;7.7784;11.4958;9.8852
2021-08-08;11.2555;6.5544;8.8973;8.9024
2021-08-09;4.0205;10.5223;5.7210;6.7546
2021-08-10;8.2448;4.9544;10.8379;8.0124
2021-08-11;11.3339;11.5228;9.7657;10.8741
2021-08-12;7.3145;6.0559;8.2668;7.2124
2021-08-13;7.1343;11.2610;7.9769;8.7907
2021-08-14;5.2732;3.8472;7.9217;5.6807
2021-08-15;5.4378;5.1882;9.5530;6.7263
2021-08-16;8.6411;10.0797;8.2443;8.9884
2021-08-17;10.4009;4.5321;8.0386;7.6572
2021-08-18;4.9636;7.5437;8.0637;6.8570
2021-08-19;6.8347;7.6740;11.1162;8.5416
2021-08-20;9.6118;5.5203;11.1079;8.7467
2021-08-21;7.7918;11.5342;7.9986;9.1082
2021-08-22;4.2506;8.7027;7.0436;6.6656
2021-08-23;6.2607;9.9256;6.0144;7.4002
2021-08-24;7.3460;11.2969;3.8925;7.5118
2021-08-25;3.8078;5.3552;4.1265;4.4298
2021-08-26;7.8309;6.6350;8.5888;7.6849
2021-08-27;5.9552;7.8252;6.1904;6.6569
2021-08-28;6.4451;10.3128;7.5677;8.1085
2021-08-29;10.9655;8.9891;11.0200;10.3249
2021-08-30;7.8516;7.9800;9.3372;8.3896
2021-08-31;5.4537;5.1211;5.4523;5.3424
2021-09-01;5.5209;6.0126;11.5720;7.7018
2021-09-02;3.5467;9.1022;9.9549;7.5346
2021-09-03;7.6870;9.1714;10.0771;8.9785
2021-09-04;8.1111;5.0311;7.1070;6.7497
2021-09-05;9.5989;10.6257;10.2128;10.1458
2021-09-06;4.7226;5.4037;5.6449;5.2571
2021-09-07;10.4156;6.2790;8.6790;8.4579
2021-09-08;10.9380;6.3709;11.4406;9.5832
2021-09-09;9.2744;6.8238;10.0622;8.7201
2021-09-10;11.4634;9.6738;9.2638;10.1337
2021-09-11;4.1335;4.1794;7.0225;5.1118
2021-09-12;10.2341;4.6273;8.6438;7.8351
2021-09-13;3.9674;4.8706;5.1561;4.6647
2021-09-14;11.9355;6.9443;11.8733;10.2510
2021-09-15;10.2918;6.7579;6.6222;7.8906
2021-09-16;8.3565;8.5025;8.0142;8.2911
2021-09-17;9.1705;4.3821;9.5071;7.6866
2021-09-18;6.6889;11.7985;9.3637;9.2837
2021-09-19;7.0932;8.9327;6.6585;7.5615
2021-09-20;6.4130;10.7459;6.8913;8.0167
2021-09-21;10.5981;6.6202;5.3483;7.5222
2021-09-22;10.5248;8.6111;11.5090;10.2150
2021-09-23;7.4687;5.5619;9.9453;7.6586
2021-09-24;4.2678;4.8786;6.8227;5.3230
2021-09-25;7.3917;9.6443;5.9748;7.6703
2021-09-26;8.7279;4.5036;9.8674;7.6996
2021-09-27;6.8470;10.1566;4.0755;7.0264
2021-09-28;11.5747;6.1788;5.0905;7.6147
2021-09-29;6.4169;6.4699;11.3688;8.0852
2021-09-30;3.8780;10.3814;3.9553;6.0716
2021-10-01;8.1137;4.2141;9.6548;7.3275
2021-10-02;11.8487;6.7688;11.6879;10.1018
2021-10-03;11.6198;10.0666;9.4911;10.3925
2021-10-04;5.1075;5.7180;9.0941;6.6399
2021-10-05;4.2378;6.3132;5.3216;5.2909
2021-10-06;4.4784;10.9346;3.9460;6.4530
2021-10-07;10.9299;10.6143;9.0602;10.2015
2021-10-08;6.1023;5.0132;4.9710;5.3622
2021-10-09;6.8722;10.7074;4.3749;7.3182
2021-10-10;9.9092;11.8734;4.3873;8.7233
2021-10-11;4.0925;11.6769;10.1263;8.6319
2021-10-12;5.3727;6.5365;9.6378;7.1823
2021-10-13;4.3159;6.3190;11.0250;7.2200
2021-10-14;7.4888;7.3372;11.5779;8.8013
2021-10-15;4.1594;10.3277;11.0092;8.4988
2021-10-16;10.9018;6.1556;4.1386;7.0653
2021-10-17;5.1687;7.0335;6.4457;6.2160
2021-10-18;10.2866;3.6241;9.6560;7.8556
2021-10-19;5.8481;8.3567;9.6048;7.9365
2021-10-20;10.0467;11.1997;10.2219;10.4894
2021-10-21;10.4895;3.9811;8.4541;7.6416
2021-10-22;10.4426;4.3655;9.4162;8.0748
2021-10-23;7.5266;5.2486;6.1043;6.2932
2021-10-24;7.6170;10.7933;9.8960;9.4354
2021-10-25;5.8526;5.6675;4.2001;5.2401
2021-10-26;9.7863;7.4976;5.1732;7.4857
2021-10-27;6.3065;4.3352;8.8272;6.4896
2021-10-28;7.9407;7.4810;8.3427;7.9215
2021-10-29;11.4992;5.6957;7.8889;8.3613
2021-10-30;5.3224;5.9028;4.3271;5.1841
2021-10-31;3.8455;3.8261;11.6048;6.4255
2021-11-01;6.6209;4.3985;10.0706;7.0300
2021-11-02;7.8629;10.4586;10.9258;9.7491
2021-11-03;4.1185;4.2890;9.7168;6.0414
2021-11-04;9.5788;11.7158;7.3480;9.5475
2021-11-05;4.7089;7.8047;9.9572;7.4903
2021-11-06;7.1263;9.9976;8.0729;8.3989
2021-11-07;11.4712;8.0413;8.6099;9.3741
2021-11-08;9.9915;6.1799;11.9147;9.3620
2021-11-09;8.7413;7.2379;4.8667;6.9486
2021-11-10;7.7140;6.2973;7.0515;7.0209
2021-11-11;4.5051;6.2046;6.9596;5.8898
2021-11-12;4.9769;10.0553;5.7247;6.9190
2021-11-13;7.1246;10.4198;8.5130;8.6858
2021-11-14;6.2286;7.2024;10.1962;7.8757
2021-11-15;11.3523;7.0716;6.6127;8.3455
2021-11-16;6.8975;8.5537;9.2371;8.2294
2021-11-17;3.6120;7.4065;8.5320;6.5168
2021-11-18;6.5825;5.5552;9.1024;7.0800
2021-11-19;8.1145;5.7619;6.9663;6.9476
2021-11-20;10.7943;9.0923;4.9235;8.2700
2021-11-21;4.8424;8.3805;10.3169;7.8466
2021-11-22;4.3313;8.1235;8.1138;6.8562
2021-11-23;6.3420;5.0035;4.1812;5.1756
2021-11-24;6.5374;4.0681;7.2066;5.9374
2021-11-25;5.5376;4.0131;6.5383;5.3630
2021-11-26;10.7527;5.8921;10.3639;9.0029
2021-11-27;5.6599;5.5240;10.6114;7.2651
2021-11-28;3.8537;7.4946;7.5126;6.2870
2021-11-29;6.2227;11.0472;10.9066;9.3922
2021-11-30;7.9205;6.5073;10.3590;8.2623
2021-12-01;5.1634;9.6678;10.9311;8.5874
2021-12-02;9.2510;6.2053;6.3379;7.2647
2021-12-03;4.1290;5.2876;11.5004;6.9723
2021-12-04;7.2168;4.4925;3.8394;5.1829
2021-12-05;9.0175;9.5325;11.6903;10.0801
2021-12-06;7.7758;8.2854;6.5801;7.5471
2021-12-07;4.0976;3.8420;5.7773;4.5723
2021-12-08;10.7893;8.4476;11.1108;10.1159
2021-12-09;11.0160;7.8993;6.8495;8.5883
2021-12-10;11.3002;6.4461;10.6917;9.4793
2021-12-11;9.2430;7.9213;10.2658;9.1434
2021-12-12;11.7524;3.6968;11.5831;9.0108
2021-12-13;11.8285;8.9414;3.6447;8.1382
2021-12-14;10.2783;6.4256;8.4538;8.3859
2021-12-15;5.7405;4.9570;11.9898;7.5624
2021-12-16;10.8055;8.7459;7.3353;8.9622
2021-12-17;9.2447;8.2000;4.0065;7.1504
2021-12-18;11.4397;4.7341;5.6701;7.2813
2021-12-19;9.8879;4.4830;6.0650;6.8120
2021-12-20;7.9447;6.3208;10.4902;8.2519
2021-12-21;8.8271;9.6127;10.4620;9.6339
2021-12-22;9.6824;9.6575;5.5483;8.2961
2021-12-23;9.1364;5.7789;11.3793;8.7649
2021-12-24;5.0523;8.0899;7.4145;6.8522
2021-12-25;7.4992;4.3304;6.3922;6.0739
2021-12-26;9.7409;5.3063;7.8959;7.6477
2021-12-27;8.8763;7.2318;4.5290;6.8790
2021-12-28;4.7510;4.2690;9.1734;6.0645
2021-12-29;8.8611;11.6377;8.0067;9.5018
2021-12-30;9.7176;11.7599;4.0106;8.4960
2021-12-31;10.1978;10.8607;4.6923;8.5836
2022-01-01;8.6447;9.9829;4.5608;7.7295
2022-01-02;11.5550;11.6616;7.5566;10.2577
2022-01-03;7.9694;5.6508;10.4812;8.0338
2022-01-04;7.7171;10.9725;4.1273;7.6056
2022-01-05;4.0261;11.3861;9.9913;8.4678
2022-01-06;3.7535;11.3785;8.5181;7.8834
2022-01-07;10.1609;10.2997;5.1079;8.5228
2022-01-08;8.1727;7.0625;6.6479;7.2944
2022-01-09;10.7726;11.6666;4.0986;8.8459
2022-01-10;11.9777;10.0290;5.4832;9.1633
2022-01-11;3.5498;8.9437;11.1240;7.8725
2022-01-12;6.2090;6.2988;7.3994;6.6357
2022-01-13;4.6844;7.9586;5.2988;5.9806
2022-01-14;4.1011;10.3935;7.2531;7.2492
2022-01-15;4.0882;11.5791;8.1351;7.9341
2022-01-16;4.6885;3.8188;8.5928;5.7000
2022-01-17;7.4064;9.4493;7.0577;7.9711
2022-01-18;6.4875;11.4157;9.7862;9.2298
2022-01-19;3.6677;11.4962;9.2981;8.1540
2022-01-20;5.4048;4.0248;4.0993;4.5096
2022-01-21;3.7553;9.9853;10.8480;8.1962
2022-01-22;7.5537;10.0440;9.4453;9.0143
2022-01-23;6.1870;9.3597;11.6517;9.0661
2022-01-24;11.7343;10.6463;4.1174;8.8327
2022-01-25;5.7499;7.9239;5.9734;6.5491
2022-01-26;4.5978;9.7028;9.0434;7.7813
2022-01-27;11.3950;4.7181;5.4817;7.1983
2022-01-28;5.0601;11.4691;5.3850;7.3047
2022-01-29;7.2184;6.9922;5.9532;6.7213
2022-01-30;3.7092;9.7255;11.9628;8.4658
2022-01-31;8.5869;8.5351;8.2005;8.4408
2022-02-01;7.1185;7.1186;11.2387;8.4919
2022-02-02;7.1757;11.7177;7.9292;8.9409
2022-02-03;8.5608;11.0905;11.3466;10.3326
2022-02-04;8.2379;7.3529;10.6077;8.7328
2022-02-05;6.3578;11.5169;5.0768;7.6505
2022-02-06;8.4358;10.3551;6.9176;8.5695
2022-02-07;7.7433;10.8371;6.2055;8.2620
2022-02-08;10.0957;6.1094;9.7293;8.6448
2022-02-09;6.5813;5.9120;11.9941;8.1625
2022-02-10;8.9153;8.8134;10.5300;9.4196
2022-02-11;4.9924;10.0389;7.8732;7.6348
2022-02-12;8.0416;11.5449;8.4759;9.3541
2022-02-13;11.1068;9.6710;9.6626;10.1468
2022-02-14;9.7754;11.6797;4.1508;8.5353
2022-02-15;3.5166;6.7442;4.3843;4.8817
2022-02-16;11.2791;7.4062;6.5238;8.4030
2022-02-17;4.4462;7.4715;8.1985;6.7054
2022-02-18;9.2271;9.3669;9.0844;9.2261
2022-02-19;6.0138;11.6650;11.5998;9.7595
2022-02-20;9.7027;4.0490;5.2764;6.3427
2022-02-21;5.6159;5.0577;10.7613;7.1450
2022-02-22;8.5128;6.7652;11.0343;8.7708
2022-02-23;5.7052;11.7413;4.7005;7.3823
2022-02-24;4.0656;10.5944;5.2410;6.6337
2022-02-25;6.7142;8.0502;9.7802;8.1815
2022-02-26;6.4605;5.2803;8.2973;6.6794
2022-02-27;6.8294;5.3908;5.8859;6.0354
2022-02-28;4.9633;4.6446;11.0935;6.9005
2022-03-01;8.3791;10.6609;10.4334;9.8245
2022-03-02;10.8854;6.5661;11.2417;9.5644
2022-03-03;5.7778;11.2268;4.7241;7.2429
2022-03-04;9.6462;3.7591;7.0342;6.8132
2022-03-05;4.5534;7.7055;8.1624;6.8071
2022-03-06;10.2566;8.5757;5.6875;8.1733
2022-03-07;4.1717;4.6620;4.6193;4.4843
2022-03-08;4.0134;4.3281;6.4924;4.9446
2022-03-09;3.6368;10.5051;3.7009;5.9476
2022-03-10;11.1996;7.4518;9.8430;9.4981
2022-03-11;10.3546;8.3230;10.3305;9.6694
2022-03-12;6.4957;10.0877;6.3104;7.6313
2022-03-13;10.5698;7.2538;4.8273;7.5503
2022-03-14;7.7099;4.9562;8.5265;7.0642
2022-03-15;9.9084;5.5155;10.9393;8.7877
2022-03-16;6.9683;7.0424;9.3390;7.7832
2022-03-17;5.8023;5.5413;8.4075;6.5837
2022-03-18;11.6911;5.9455;5.3818;7.6728
2022-03-19;3.9601;9.6758;6.4301;6.6887
2022-03-20;8.0420;3.9434;10.1070;7.3641
2022-03-21;10.9820;10.2512;6.8495;9.3609
2022-03-22;3.9608;4.8035;5.9404;4.9016
2022-03-23;10.1407;6.7056;4.2059;7.0174
2022-03-24;9.8382;6.8145;5.5518;7.4015
2022-03-25;4.7837;5.6803;11.5674;7.3438
2022-03-26;8.5523;4.9959;3.9789;5.8424
2022-03-27;5.7274;4.8574;4.3685;4.9844
2022-03-28;11.9220;10.9766;7.1289;10.0092
2022-03-29;10.0030;7.1400;9.3925;8.8452
2022-03-30;10.2167;11.5436;3.7705;8.5103
2022-03-31;8.3640;10.6509;10.7323;9.9157
2022-04-01;10.6546;11.8038;7.3249;9.9278
2022-04-02;4.7820;10.2576;6.6111;7.2169
2022-04-03;5.5403;5.8061;3.9075;5.0846
2022-04-04;7.1915;6.9061;10.9216;8.3397
2022-04-05;5.8699;5.5628;6.0449;5.8259
2022-04-06;8.8683;6.2217;5.2638;6.7846
2022-04-07;3.6479;4.1612;6.6961;4.8351
2022-04-08;4.4580;7.1972;8.8139;6.8230
2022-04-09;7.7714;10.6257;7.5617;8.6529
2022-04-10;4.0521;8.0181;7.3738;6.4813
2022-04-11;8.3994;3.6133;7.5170;6.5099
2022-04-12;5.9425;5.1720;4.9929;5.3691
2022-04-13;7.3409;9.7626;10.0816;9.0617
2022-04-14;6.7321;11.5687;9.5252;9.2753
2022-04-15;5.1945;11.6755;4.7498;7.2066
2022-04-16;5.7712;9.0541;10.1199;8.3151
2022-04-17;11.8738;5.3734;10.3478;9.1983
2022-04-18;8.9342;6.1200;8.0549;7.7030
2022-04-19;4.5241;3.6332;11.9227;6.6933
2022-04-20;10.1384;7.5387;7.6884;8.4552
2022-04-21;11.8176;4.4424;7.8817;8.0472
2022-04-22;6.0990;8.0786;11.4727;8.5501
2022-04-23;4.2488;8.7320;4.5198;5.8335
2022-04-24;7.1440;8.5919;10.4866;8.7408
2022-04-25;3.8052;4.2866;4.4399;4.1772
2022-04-26;5.2380;8.0768;7.3845;6.8998
2022-04-27;10.9850;4.5110;5.1513;6.8824
2022-04-28;11.4248;11.5244;5.3318;9.4270
2022-04-29;10.8574;3.6747;5.4920;6.6747
2022-04-30;5.8287;11.3823;9.7637;8.9916
2022-05-01;11.0859;4.0937;3.7524;6.3107
2022-05-02;3.7750;4.6569;9.9287;6.1202
2022-05-03;5.5528;7.6712;7.3572;6.8604
2022-05-04;8.6861;10.9192;11.4605;10.3553
2022-05-05;10.4676;8.2680;10.8204;9.8520
2022-05-06;3.6525;5.0152;5.7352;4.8010
2022-05-07;7.7749;10.4841;6.0117;8.0902
2022-05-08;11.0403;8.0662;9.3411;9.4825
2022-05-09;9.5097;9.0610;6.5259;8.3655
2022-05-10;6.2178;6.7193;8.7376;7.2249
2022-05-11;7.0401;11.1848;5.0797;7.7682
2022-05-12;9.7392;9.2740;4.8039;7.9390
2022-05-13;9.5605;6.3706;7.3448;7.7586
2022-05-14;8.4987;6.6040;7.2609;7.4545
2022-05-15;10.6628;11.8082;3.5400;8.6703
2022-05-16;11.7386;9.2872;5.5352;8.8537
2022-05-17;9.5519;10.5376;9.4098;9.8331
2022-05-18;5.5367;11.8652;5.8949;7.7656
2022-05-19;4.5351;10.7381;9.3396;8.2043
2022-05-20;11.3417;8.6852;5.7720;8.5996
2022-05-21;11.4392;5.2273;9.7617;8.8094
2022-05-22;4.7923;10.2760;4.5205;6.5296
2022-05-23;6.5543;4.3807;6.0169;5.6506
2022-05-24;5.7462;8.6453;5.3200;6.5705
2022-05-25;4.0940;9.5005;6.1669;6.5871
2022-05-26;11.6696;9.6587;10.2273;10.5185
2022-05-27;9.6906;3.8448;11.7500;8.4285
2022-05-28;10.6655;4.2800;4.2841;6.4099
2022-05-29;4.3375;11.4861;11.3607;9.0614
2022-05-30;5.5169;5.2720;5.0328;5.2739
2022-05-31;11.2199;5.4009;9.4698;8.6969
2022-06-01;5.8092;6.4924;5.2190;5.8402
2022-06-02;8.3840;5.5105;11.8467;8.5804
2022-06-03;3.7573;9.4850;8.6773;7.3065
2022-06-04;9.9261;5.5650;11.3157;8.9356
2022-06-05;11.7764;9.2453;7.9177;9.6465
2022-06-06;10.6870;6.2548;8.9577;8.6332
2022-06-07;11.0549;10.4791;4.9879;8.8406
2022-06-08;4.3152;9.7355;4.7152;6.2553
2022-06-09;5.6464;8.9743;10.8305;8.4837
2022-06-10;9.5568;5.9459;6.1380;7.2136
2022-06-11;10.0885;9.7798;4.2361;8.0348
2022-06-12;8.2055;10.1211;4.8264;7.7177
2022-06-13;10.6781;5.0165;4.2879;6.6608
2022-06-14;9.7382;7.9079;8.4545;8.7002
2022-06-15;5.1627;3.7963;10.6625;6.5405
2022-06-16;11.4357;11.5275;5.0478;9.3370
2022-06-17;4.2876;11.0915;6.4541;7.2777
2022-06-18;9.8173;10.3834;4.3803;8.1937
2022-06-19;7.5043;7.4704;5.5286;6.8344
2022-06-20;9.8048;5.8553;6.4352;7.3651
2022-06-21;8.8238;4.2291;8.2193;7.0907
2022-06-22;7.4221;5.3431;11.9163;8.2272
2022-06-23;7.8733;11.0760;6.1225;8.3573
2022-06-24;6.7426;3.5485;11.3437;7.2116
2022-06-25;11.4973;5.5782;9.1143;8.7299
2022-06-26;5.6112;10.8707;7.1140;7.8653
2022-06-27;10.6031;10.5284;11.4853;10.8723
2022-06-28;8.0393;10.6508;9.2582;9.3161
2022-06-29;10.6903;8.6837;9.3893;9.5878
2022-06-30;8.2733;5.2523;4.1004;5.8753
2022-07-01;5.4484;8.2279;11.6814;8.4526
2022-07-02;11.8682;4.9517;8.7747;8.5315
2022-07-03;6.3084;4.8190;5.9390;5.6888
2022-07-04;5.0635;7.5944;5.0488;5.9022
2022-07-05;7.6344;6.4136;4.3032;6.1171
2022-07-06;5.3576;11.4798;10.4314;9.0896
2022-07-07;4.9251;3.5523;8.9451;5.8075
2022-07-08;5.4047;6.6387;10.7342;7.5925
2022-07-09;10.1098;4.7762;7.1013;7.3291
2022-07-10;11.0869;5.4149;5.6620;7.3879
2022-07-11;4.8193;9.8073;7.6707;7.4324
2022-07-12;7.8294;11.3564;7.3476;8.8445
2022-07-13;5.7921;10.3307;5.1457;7.0895
2022-07-14;3.6024;5.3312;11.4633;6.7990
2022-07-15;6.0543;4.0430;11.6627;7.2533
2022-07-16;9.2148;6.8409;5.4744;7.1767
2022-07-17;9.2886;4.5784;5.0038;6.2903
2022-07-18;4.0403;8.6845;10.4541;7.7263
2022-07-19;8.7362;11.3425;8.8764;9.6517
2022-07-20;8.9222;5.6019;9.3649;7.9630
2022-07-21;4.2578;7.3847;11.6934;7.7786
2022-07-22;7.7077;8.6679;5.1067;7.1608
2022-07-23;6.4831;9.8829;8.2223;8.1961
2022-07-24;6.1627;10.5644;9.4284;8.7185
2022-07-25;11.3632;9.6999;8.4456;9.8362
2022-07-26;4.9598;4.6748;7.1237;5.5861
2022-07-27;5.0818;9.5258;5.7555;6.7877
2022-07-28;5.1805;7.2369;9.3716;7.2630
2022-07-29;6.9223;11.9094;11.4232;10.0850
2022-07-30;9.3496;4.2576;7.2054;6.9375
2022-07-31;3.8968;6.0450;11.9779;7.3066
2022-08-01;5.2893;4.8905;8.6363;6.2720
2022-08-02;8.5034;11.2299;10.2614;9.9982
2022-08-03;7.2084;8.5573;10.0482;8.6046
2022-08-04;4.3006;4.3039;10.3478;6.3174
2022-08-05;4.4270;8.3726;6.2552;6.3516
2022-08-06;8.1938;7.7006;11.3814;9.0919
2022-08-07;5.5994;8.9763;7.1010;7.2256
2022-08-08;10.9797;6.6459;11.9171;9.8476
2022-08-09;9.0348;11.6444;3.9755;8.2182
2022-08-10;5.3800;6.2251;8.2215;6.6089
2022-08-11;7.1463;8.2984;5.8075;7.0841
2022-08-12;7.8244;9.1749;10.6927;9.2307
2022-08-13;7.9436;8.7933;8.9171;8.5513
2022-08-14;9.4493;4.8121;8.2533;7.5049
2022-08-15;10.0463;5.6995;10.5508;8.7655
2022-08-16;9.9836;10.4940;3.9371;8.1382
2022-08-17;6.8361;8.1997;8.1397;7.7252
2022-08-18;7.3942;10.5977;11.0551;9.6823
2022-08-19;5.3093;8.6786;7.7919;7.2599
2022-08-20;10.6176;5.9347;9.3499;8.6341
2022-08-21;4.5267;5.6649;9.3122;6.5013
2022-08-22;9.1805;9.7599;6.6855;8.5420
2022-08-23;7.0317;6.7913;8.3913;7.4048
2022-08-24;7.1103;6.9655;11.0238;8.3665
2022-08-25;11.9773;3.7013;8.2957;7.9914
2022-08-26;6.7385;8.6222;6.3848;7.2485
2022-08-27;8.6743;5.2712;11.5174;8.4876
2022-08-28;7.0525;6.0639;3.7732;5.6299
2022-08-29;8.1868;10.9456;4.3192;7.8172
2022-08-30;4.4832;7.6777;10.9104;7.6904
2022-08-31;9.2579;4.8125;9.7511;7.9405
2022-09-01;7.3830;10.4348;9.4757;9.0978
2022-09-02;7.3579;10.1648;7.9735;8.4987
2022-09-03;5.8563;4.4494;6.2720;5.5259
2022-09-04;9.5558;8.0092;10.7176;9.4275
2022-09-05;8.5725;5.9393;5.8399;6.7839
2022-09-06;9.0183;11.6987;4.2072;8.3081
2022-09-07;3.9806;3.5085;5.3235;4.2709
2022-09-08;8.1007;11.7178;5.4378;8.4188
2022-09-09;10.7927;3.6532;7.9099;7.4519
2022-09-10;6.3716;4.8093;11.7674;7.6494
2022-09-11;9.3118;11.9174;9.8136;10.3476
2022-09-12;8.4609;9.6352;8.3799;8.8253
2022-09-13;3.7183;9.6774;8.3818;7.2592
2022-09-14;6.3870;7.9133;6.4509;6.9171
2022-09-15;4.2365;8.3003;4.4283;5.6550
2022-09-16;5.7014;8.0912;7.2621;7.0182
2022-09-17;4.2815;6.4503;11.8420;7.5246
2022-09-18;7.4505;8.8875;7.8063;8.0481
2022-09-19;9.4006;9.8187;10.8895;10.0363
2022-09-20;6.1760;9.9524;6.0007;7.3764
2022-09-21;11.9646;6.7876;11.4833;10.0785
2022-09-22;11.2602;5.9325;6.0275;7.7401
2022-09-23;10.9620;7.8419;8.2900;9.0313
2022-09-24;7.8704;6.7801;7.4368;7.3624
2022-09-25;8.1056;7.5198;10.3213;8.6489
2022-09-26;7.0555;6.1071;6.8544;6.6723
2022-09-27;3.6972;10.7986;10.2592;8.2517
2022-09-28;7.0899;7.7690;9.3476;8.0688
2022-09-29;6.6408;6.7901;7.5463;6.9924
2022-09-30;6.0525;5.4903;9.9208;7.1545
2022-10-01;4.5325;11.9196;3.7762;6.7428
2022-10-02;9.1913;7.7787;4.1409;7.0370
2022-10-03;11.1493;5.2433;3.9212;6.7713
2022-10-04;5.9857;5.7942;11.2754;7.6851
2022-10-05;6.7075;4.7618;10.5028;7.3240
2022-10-06;11.8506;8.0270;4.2484;8.0420
2022-10-07;7.8259;5.9920;6.3862;6.7347
2022-10-08;6.3054;7.4923;11.3065;8.3681
2022-10-09;4.6276;7.0351;6.0615;5.9081
2022-10-10;7.7987;9.4036;5.7067;7.6363
2022-10-11;4.0577;8.2216;3.8401;5.3731
2022-10-12;5.1447;7.1896;5.0372;5.7905
2022-10-13;7.6161;7.5054;6.1518;7.0911
2022-10-14;10.3621;3.9470;11.1350;8.4814
2022-10-15;9.3838;9.5907;3.6762;7.5502
2022-10-16;5.3718;4.7924;10.3321;6.8321
2022-10-17;11.1826;9.0187;5.6854;8.6289
2022-10-18;7.5111;7.2170;7.3249;7.3510
2022-10-19;5.0061;8.9119;4.0888;6.0023
2022-10-20;11.9260;6.8892;11.7617;10.1923
2022-10-21;11.8871;4.8856;7.0998;7.9575
2022-10-22;9.2653;9.4755;10.3761;9.7056
2022-10-23;11.6970;7.1298;5.2333;8.0200
2022-10-24;10.6983;9.6211;6.0935;8.8043
2022-10-25;4.7517;11.1128;7.4691;7.7779
2022-10-26;3.8706;4.7800;5.5364;4.7290
2022-10-27;5.6908;3.6229;4.0564;4.4567
2022-10-28;6.8283;5.8288;3.9567;5.5379
2022-10-29;3.8991;6.6759;6.2862;5.6204
2022-10-30;11.6763;7.9239;6.5012;8.7005
